57cf75cea73e494d8675eebc,Duluth,GA,State Bridge Road,5945,30097,"['grocery_or_supermarket', 'bakery', 'florist', 'health', 'food', 'store', 'point_of_interest', 'establishment']",34.01299829999999,-84.1835128,Whole Foods Market
57cf75cea73e494d8675eebd,Atlanta,GA,Howell Mill Road,914,30318,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.779805100000004,-84.41044749999998,The Optimist
57cf75cea73e494d8675eebe,Atlanta,GA,Peachtree Road Northeast,3500,30326,"['clothing_store', 'store', 'point_of_interest', 'establishment']",33.852746,-84.362245,Ticknors Men's Clothier - Phipps Plaza
57cf75cea73e494d8675eebf,Lithonia,GA,Fairington Road,5401,30038,"['department_store', 'electronics_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",33.700664,-84.167047,Walmart Supercenter
57cf75cea73e494d8675eec0,Smyrna,GA,Cobb Parkway Southeast,2201,30080,"['department_store', 'electronics_store', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.89781619999999,-84.47889409999998,Target
57cf75cea73e494d8675eec1,Atlanta,GA,,,30340,"['store', 'point_of_interest', 'establishment']",33.8990472,-84.2426548,"Range, Guns & Safes"
57cf75cea73e494d8675eec2,Atlanta,GA,Marietta Street,300,30313,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7614473,-84.39629769999998,Stats
57cf75cea73e494d8675eec3,Atlanta,GA,Ponce De Leon Avenue Northeast,718,30306,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.773982399999994,-84.3634878,Chipotle Mexican Grill
57cf75cea73e494d8675eec4,Atlanta,GA,Best Road,4711,30337,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.626254100000004,-84.4608338,Bentleys Steakhouse
57cf75cea73e494d8675eec5,Kennesaw,GA,Ernest W Barrett Parkway Northwest,840,30144,"['store', 'point_of_interest', 'establishment']",34.0095758,-84.57578609999999,Play It Again Sports
57cf75cea73e494d8675eec6,Marietta,GA,Cobb Parkway South,150,30062,"['electronics_store', 'florist', 'health', 'food', 'store', 'point_of_interest', 'establishment']",33.948747999999995,-84.521914,Sam's Club
57cf75cea73e494d8675eec7,Atlanta,GA,Buckhead Station Pedestrian Bridge,3495,30326,"['store', 'point_of_interest', 'establishment']",33.849521,-84.370127,Ulta Beauty
57cf75cea73e494d8675eec8,Atlanta,GA,Peachtree Road Northeast,3500,30326,"['shopping_mall', 'department_store', 'jewelry_store', 'restaurant', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",33.8526543,-84.36230979999998,Phipps Plaza
57cf75cea73e494d8675eec9,Marietta,GA,Powder Springs Street,500,30064,"['bar', 'food', 'point_of_interest', 'establishment']",33.94301289999999,-84.55378540000001,The Pub
57cf75cea73e494d8675eeca,Atlanta,GA,19th Street Northwest,261,30363,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.79352389999999,-84.3972814,Yard House
57cf75cea73e494d8675eecb,Duluth,GA,Venture Drive,3980,30096,"['food', 'store', 'point_of_interest', 'establishment']",33.9475133,-84.14259190000001,Costco Wholesale
57cf75cea73e494d8675eecc,Atlanta,GA,Moreland Avenue Northeast,292,30307,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.762215399999995,-84.34968620000001,Wrecking Bar Brewpub
57cf75cea73e494d8675eecd,Kennesaw,GA,Ernest W Barrett Parkway Northwest,400,30144,"['shopping_mall', 'department_store', 'jewelry_store', 'restaurant', 'food', 'clothing_store', 'store', 'point_of_interest', 'establishment']",34.0179132,-84.56380349999998,Town Center at Cobb
57cf75cea73e494d8675eece,Atlanta,GA,Piedmont Road Northeast,2625,30324,"['health', 'food', 'store', 'point_of_interest', 'establishment']",33.826311100000005,-84.36599939999998,Jenny Craig Weight Loss Center
57cf75cea73e494d8675eecf,Atlanta,GA,18th Street Northwest,231,30363,"['clothing_store', 'store', 'point_of_interest', 'establishment']",33.7926211,-84.39551110000002,H&M
57cf75cea73e494d8675eed0,Atlanta,GA,Peachtree Street Northeast,191,30303,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7591669,-84.3874555,Alma Cocina
57cf75cea73e494d8675eed1,Norcross,GA,Peachtree Parkway,6050,30092,"['shoe_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",33.9531174,-84.2318609,Dick's Sporting Goods
57cf75cea73e494d8675eed2,Atlanta,GA,Peachtree Boulevard,5900,30341,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']",33.907377000000004,-84.29284400000002,Jim Ellis Chevrolet
57cf75cea73e494d8675eed3,Atlanta,GA,Edgewood Avenue Southeast,209,30303,"['pharmacy', 'bakery', 'book_store', 'grocery_or_supermarket', 'health', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",33.754092799999995,-84.37987679999998,Sweet Auburn Curb Market
57cf75cea73e494d8675eed4,Morrow,GA,Southlake Circle,1000,30260,"['clothing_store', 'shoe_store', 'store', 'point_of_interest', 'establishment']",33.5749881,-84.3513953,DTLR
57cf75cea73e494d8675eed5,Norcross,GA,Jimmy Carter Boulevard,5495,30093,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.910092799999994,-84.20438990000001,Nam Phuong Restaurant
57cf75cea73e494d8675eed6,Atlanta,GA,Defoor Hills Road Northwest,2323,30318,"['food', 'point_of_interest', 'establishment']",33.8184522,-84.4346066,Red Brick Brewing Company
57cf75cea73e494d8675eed7,Atlanta,GA,Monroe Drive Northeast,931,30308,"['finance', 'store', 'point_of_interest', 'establishment']",33.7803656,-84.36851429999999,The UPS Store
57cf75cea73e494d8675eed8,Atlanta,GA,Peachtree Street Northwest,3060,30305,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.839195000000004,-84.38075049999998,King + Duke
57cf75cea73e494d8675eed9,Atlanta,GA,Peachtree Dunwoody Road,5671,30342,"['health', 'store', 'point_of_interest', 'establishment']",33.909661,-84.3502974,Thomas Eyewear
57cf75cea73e494d8675eeda,Atlanta,GA,Ashford Dunwoody Road,4505,30346,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",33.9247373,-84.33579,Sage Woodfire Tavern Perimeter
57cf75cea73e494d8675eedb,Atlanta,GA,John Portman Boulevard Northwest,7,30303,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.76124799999999,-84.3879358,Capital City Club
57cf75cea73e494d8675eedc,Duluth,GA,Commerce Avenue Northwest,3296,30096,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.95822109999999,-84.12113120000001,Fry's Electronics DVD
57cf75cea73e494d8675eedd,Roswell,GA,Market Boulevard,1425,30076,"['finance', 'store', 'point_of_interest', 'establishment']",34.0181855,-84.31958459999998,The UPS Store
57cf75cea73e494d8675eede,Atlanta,GA,16th Street Northwest,441,30363,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.78878600000001,-84.405248,IKEA Atlanta Home Furnishings
57cf75cea73e494d8675eedf,Decatur,GA,Church Street,1709,30033,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",33.7976687,-84.28067279999998,Patel Brothers
57cf75cea73e494d8675eee0,Duluth,GA,Satellite Boulevard,3675,30096,"['clothing_store', 'department_store', 'shoe_store', 'store', 'point_of_interest', 'establishment']",33.958573,-84.13846699999998,Rugged Wearhouse
57cf75cea73e494d8675eee1,Atlanta,GA,North Highland Avenue Northeast,1186,30306,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7869391,-84.3554628,The Original El Taco
57cf75cea73e494d8675eee2,Atlanta,GA,East Andrews Drive Northwest,34,30305,"['clothing_store', 'store', 'point_of_interest', 'establishment']",33.843376,-84.38038499999998,Patagonia Atlanta
57cf75cea73e494d8675eee3,Sandy Springs,GA,Roswell Road,5925,30328,"['hardware_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.917345000000005,-84.377546,Lowe's Home Improvement
57cf75cea73e494d8675eee4,Duluth,GA,Medlock Bridge Road,11720,30097,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",34.0674813,-84.1697465,zpizza
57cf75cea73e494d8675eee5,Atlanta,GA,Peachtree Street Northeast,209,30303,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7595326,-84.38733239999998,Hooters
57cf75cea73e494d8675eee6,Duluth,GA,State Bridge Road,5805,30097,"['food', 'point_of_interest', 'establishment']",34.01665699999999,-84.18569699999998,Monkey Joe's Johnscreek Duluth
57cf75cea73e494d8675eee7,Norcross,GA,Peachtree Parkway,5165,30092,"['department_store', 'shoe_store', 'clothing_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.9805252,-84.21911800000001,Belk
57cf75cea73e494d8675eee8,Atlanta,GA,Peachtree St NE,1180,30309,"['bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",33.7869045,-84.3840816,Highland Bakery - Midtown
57cf75cea73e494d8675eee9,Atlanta,GA,Moreland Avenue Northeast,438,30307,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7662469,-84.34923470000003,Vortex Bar & Grill
57cf75cea73e494d8675eeea,Decatur,GA,West Ponce de Leon Avenue,254,30030,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.7744104,-84.29511550000001,Cafe at Cakes & Ale
57cf75cea73e494d8675eeeb,Jonesboro,GA,Upper Riverdale Road,335,30236,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.5824547,-84.38217639999998,Chuck E. Cheese's
57cf75cea73e494d8675eeec,Atlanta,GA,Marietta Street NW,300,30313,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7615744,-84.39643149999998,Max's Coal Oven Pizzeria
57cf75cea73e494d8675eeed,Lawrenceville,GA,Riverside Parkway,2100,30043,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.9662482,-84.0338337,Golden Palace
57cf75cea73e494d8675eeee,Smyrna,GA,Cobb Parkway,2579,30080,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.889813200000006,-84.4744978,Red Lobster
57cf75cea73e494d8675eeef,Atlanta,GA,North Druid Hills Road Northeast,2400,30329,"['department_store', 'electronics_store', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.8284769,-84.3249788,Target
57cf75cea73e494d8675eef0,Kennesaw,GA,Town Center Drive,2700,30144,"['clothing_store', 'store', 'point_of_interest', 'establishment']",34.014022600000004,-84.5645696,Plato's Closet
57cf75cea73e494d8675eef1,Atlanta,GA,18th St,375,30363,"['department_store', 'electronics_store', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.79252950000001,-84.39984399999999,Target
57cf75cea73e494d8675eef2,Sandy Springs,GA,Abernathy Road Northeast,901,30328,"['health', 'store', 'point_of_interest', 'establishment']",33.9329549,-84.3610252,Eye 1st Vision Center
57cf75cea73e494d8675eef3,Alpharetta,GA,North Point Parkway,6301,30022,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.0470637,-84.2912989,California Pizza Kitchen at Northpoint
57cf75cea73e494d8675eef4,Lilburn,GA,Stone Mountain Highway,4355,30035,"['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']",33.8353684,-84.08146959999998,Malcolm Cunningham Automotive Group
57cf75cea73e494d8675eef5,Chamblee,GA,Clairmont Road,2901,30329,"['electronics_store', 'florist', 'health', 'food', 'store', 'point_of_interest', 'establishment']",33.8426778,-84.3112451,Sam's Club
57cf75cea73e494d8675eef6,Atlanta,GA,Piedmont Road Northeast,3330,30305,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.846673700000004,-84.373673,Piu Bello
57cf75cea73e494d8675eef7,Atlanta,GA,Avenue Place,1540,30329,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.8011797,-84.3270761,The General Muir
57cf75cea73e494d8675eef8,Marietta,GA,Delk Road,2150,30067,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",33.921855,-84.49152699999998,Cracker Barrel Old Country Store
57cf75cea73e494d8675eef9,Atlanta,GA,Northeast Expressway,1485,30329,"['store', 'point_of_interest', 'establishment']",33.83301999999999,-84.3316,Guitar Center
57cf75cea73e494d8675eefa,Atlanta,GA,Peachtree Street Northeast,848,30308,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.77788230000001,-84.38456889999998,Gordon Biersch
57cf75cea73e494d8675eefb,Atlanta,GA,Piedmont Road Northeast,3330,30305,"['restaurant', 'meal_takeaway', 'food', 'store', 'point_of_interest', 'establishment']",33.84641249999999,-84.3744447,Jason's Deli
57cf75cea73e494d8675eefc,Atlanta,GA,Briarwood Court Northeast,1936,30329,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.839182,-84.32309099999998,HippoHopp
57cf75cea73e494d8675eefd,Forest Park,GA,Frontage Road,5500,30297,"['department_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.6041434,-84.3892912,JCPenney Outlet Store
57cf75cea73e494d8675eefe,Duluth,GA,State Bridge Road,5805,30097,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",34.017346,-84.185806,Hobby Lobby
57cf75cea73e494d8675eeff,Atlanta,GA,Briarcliff Road Northeast,2111,30329,"['grocery_or_supermarket', 'bakery', 'florist', 'health', 'food', 'store', 'point_of_interest', 'establishment']",33.8158203,-84.333212,Whole Foods Market
57cf75cea73e494d8675ef00,Norcross,GA,Holcomb Bridge Rd,3200,30092,"['department_store', 'electronics_store', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.9513015,-84.23155809999999,Target
57cf75cea73e494d8675ef01,Atlanta,GA,Caroline Street Northeast,1225,30307,"['grocery_or_supermarket', 'bakery', 'food', 'store', 'point_of_interest', 'establishment']",33.7560452,-84.34808570000001,Kroger
57cf75cea73e494d8675ef02,Duluth,GA,Satellite Boulevard,3675,30096,"['shoe_store', 'store', 'point_of_interest', 'establishment']",33.95916169999999,-84.13775129999998,Shoe Carnival
57cf75cea73e494d8675ef03,College Park,GA,Sullivan Road,1925,30337,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.626243,-84.453137,Ruby Tuesday
57cf75cea73e494d8675ef04,Atlanta,GA,Peachtree Road,3183,30305,"['grocery_or_supermarket', 'liquor_store', 'florist', 'health', 'food', 'store', 'point_of_interest', 'establishment']",33.840941,-84.374955,Trader Joe's
57cf75cea73e494d8675ef05,Atlanta,GA,Peachtree Road Northeast,3500,30326,"['clothing_store', 'store', 'point_of_interest', 'establishment']",33.8529245,-84.3625438,Hanna Andersson
57cf75cea73e494d8675ef06,Atlanta,GA,,,30303,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.757898,-84.394378,Arby's
57cf75cea73e494d8675ef07,Atlanta,GA,Monroe Drive Northeast,931,30308,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.779331899999995,-84.36725779999998,The Highlander
57cf75cea73e494d8675ef08,Atlanta,GA,Peachtree Street Northeast,215,30303,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7599211,-84.38734199999998,Hard Rock Cafe Atlanta
57cf75cea73e494d8675ef09,Atlanta,GA,Motors Industrial Way,5000,30360,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.90895249999999,-84.28541489999998,BrandsMart USA
57cf75cea73e494d8675ef0a,Atlanta,GA,Peachtree Road,3368,30326,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.848131499999994,-84.3673013,Maggiano's Little Italy
57cf75cea73e494d8675ef0b,Atlanta,GA,Martin Luther King Junior Drive Southwest,3050-H,30311,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",33.7504098,-84.4858342,Wayfield Foods
57cf75cea73e494d8675ef0c,Tucker,GA,Lavista Road,4043,30084,"['movie_theater', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.8428049,-84.251463,Movie Tavern
57cf75cea73e494d8675ef0d,Duluth,GA,Pleasant Hill Road,2635,30096,"['department_store', 'electronics_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",33.9701127,-84.1504411,Walmart Supercenter
57cf75cea73e494d8675ef0e,Atlanta,GA,Akers Mill Road Southeast,2243,30339,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.898647499999996,-84.4472057,Heirloom Market BBQ
57cf75cea73e494d8675ef0f,Lawrenceville,GA,Sugarloaf Pkwy,5900,30043,"['store', 'point_of_interest', 'establishment']",33.9807833,-84.080871,Samsonite
57cf75cea73e494d8675ef10,Douglasville,GA,Douglas Boulevard,6700,30135,"['clothing_store', 'store', 'point_of_interest', 'establishment']",33.727724499999994,-84.74608350000003,Perfume Paradise
57cf75cea73e494d8675ef11,Atlanta,GA,Roswell Road Northeast,5920,30328,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.9171166,-84.38050890000001,Chef Rob's Caribbean Cafe & Upscale Lounge
57cf75cea73e494d8675ef12,Atlanta,GA,Peachtree Street Northeast,1065,30309,"['cafe', 'bar', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",33.7833109,-84.38358679999997,Cafe Intermezzo
57cf75cea73e494d8675ef13,Chamblee,GA,Peachtree Industrial Boulevard,4950,30341,"['hardware_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.885339,-84.317313,Lowe's Home Improvement
57cf75cea73e494d8675ef14,Alpharetta,GA,Windward Plaza,3070,30005,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",34.0929957,-84.24132309999999,Starbucks
57cf75cea73e494d8675ef15,Atlanta,GA,Piedmont Road Northeast,3073,30305,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.839277,-84.36874470000001,Buckhead Diner
57cf75cea73e494d8675ef16,Douglasville,GA,Fairburn Road,5733,30134,"['car_repair', 'store', 'point_of_interest', 'establishment']",33.7516381,-84.7220037,NAPA Auto Parts - Genuine Parts Company
57cf75cea73e494d8675ef17,Atlanta,GA,Peachtree Street Northeast,200,30303,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.759144899999995,-84.38773379999998,Meehan's Public House Downtown
57cf75cea73e494d8675ef18,Atlanta,GA,Hammond Drive Northeast,1131,30328,"['department_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']",33.91957860000001,-84.3430254,Marshalls
57cf75cea73e494d8675ef19,Decatur,GA,East Ponce de Leon Avenue,3000,30030,"['food', 'point_of_interest', 'establishment']",33.7866115,-84.26980970000001,Your DeKalb Farmers Market
57cf75cea73e494d8675ef1a,Atlanta,GA,Peachtree Street Northeast,842,30308,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",33.7775807,-84.3848336,CVS Pharmacy
57cf75cea73e494d8675ef1b,Atlanta,GA,Peachtree Street Northeast,903,30309,"['store', 'point_of_interest', 'establishment']",33.7791211,-84.38401209999998,T-Mobile Atlanta
57cf75cea73e494d8675ef1c,Atlanta,GA,Ralph McGill Boulevard Northeast,820,30306,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7684531,-84.3612569,TWO urban licks
57cf75cea73e494d8675ef1d,Atlanta,GA,Ashford Dunwoody Road,4400,30346,"['doctor', 'health', 'store', 'point_of_interest', 'establishment']",33.923855999999994,-84.340572,Perimeter Eye Group
57cf75cea73e494d8675ef1e,Atlanta,GA,Lenox Road Northeast,3321,30326,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.84593109999999,-84.3585643,Houston's
57cf75cea73e494d8675ef1f,Atlanta,GA,Crescent Avenue Northeast,1144,30309,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.785954499999995,-84.3844341,South City Kitchen Midtown
57cf75cea73e494d8675ef20,Roswell,GA,Alpharetta Highway,11000,30076,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",34.0474912,-84.34092079999998,Andretti Indoor Karting & Games
57cf75cea73e494d8675ef21,Duluth,GA,Medlock Bridge Road,10900,30097,"['restaurant', 'food', 'point_of_interest', 'establishment']",34.047132500000004,-84.17924980000001,Abbotts Bar & Grill
57cf75cea73e494d8675ef22,Atlanta,GA,Howell Mill Road,1170,30318,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7858143,-84.41195069999998,Ormsby's
57cf75cea73e494d8675ef23,Duluth,GA,Pleasant Hill Rd,1875,30096,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",33.9507739,-84.1306453,Best Buy
57cf75cea73e494d8675ef24,Atlanta,GA,Camp Creek Parkway,3360,30344,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.65705,-84.5000046,Red Lobster
57cf75cea73e494d8675ef25,Marietta,GA,Dallas Highway,2424,30064,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.94668100000001,-84.622778,Arby's
57cf75cea73e494d8675ef26,Duluth,GA,State Bridge Road,5900,30097,"['shoe_store', 'clothing_store', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",34.015606299999995,-84.18932779999999,Kid to Kid
57cf75cea73e494d8675ef27,Atlanta,GA,Lavista Road Northeast,2205,30329,"['restaurant', 'food', 'point_of_interest', 'establishment']",33.81566289999999,-84.31381379999998,Chai Peking Chinese Restaurant
57cf75cea73e494d8675ef28,Atlanta,GA,Ottley Drive Northeast,195,30324,"['bar', 'food', 'point_of_interest', 'establishment']",33.8081494,-84.38093570000001,SweetWater Brewing Company
57cf75cea73e494d8675ef29,Atlanta,GA,Peachtree Street Northwest,210,30303,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.7593461,-84.38857159999998,The Sun Dial
57cf75cea73e494d8675ef2a,Atlanta,GA,Amsterdam Avenue Northeast,550,30306,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']",33.788594599999996,-84.3691011,Loca Luna
